--Pokemon Base Stats & Types--
NUM|NAME      |TYPE             |  HP| ATK| DEF| SPE|SATK|SDEF|ABILITY1    |ABILITY2    |ITEM
#71 (Ninja Boy Nathan) - Whiscash Lv31, Tangrowth Lv31
#72 (Ninja Boy Davido) - Shaymin Lv33
#73 (Dragon Tamer Patrick) - Magby Lv34
#74 (Bird Keeper Brianna) - Wobbuffet Lv31, Venomoth Lv33
#75 (Double Team Zac & Jen) - Swellow Lv36, Jigglypuff Lv36
#76 (Bird Keeper Alexandra) - Magcargo Lv17, Clefable Lv17
#77 (Battle Girl Angelica) - Murkrow Lv5
#78 (Ninja Boy Zach) - Ludicolo Lv14, Chingling Lv14, Zangoose Lv14
#79 (Black Belt Sean) - Delcatty Lv31, Remoraid Lv31, Phione Lv31
#80 (Ninja Boy Nick) - Spiritomb Lv32, Ambipom Lv30
#81 (Bird Keeper Katherine) - Numel Lv34
#82 (Rich Boy Jason) - Marshtomp Lv27
#83 (Lady Melissa) - Linoone Lv27
#84 (Gentleman Jeremy) - Ekans Lv27
#85 (Socialite Reina) - Ledian Lv27
#86 (Beauty Angelica) - Happiny Lv5
#87 (Collector Mickey) - Rattata Lv5
#88 (Policeman Bobby) - Cresselia Lv24, Seaking Lv26
#89 (Policeman Alex) - Snorlax Lv25, Gulpin Lv25
#90 (Policeman Dylan) - Gloom Lv26, Torchic Lv24
#91 (Fisherman Juan) - Sharpedo Lv29
#92 (Fisherman Josh) - Exeggcute Lv27, Cloyster Lv27
#93 (Fisherman Travis) - Chikorita Lv24, Spiritomb Lv25, Houndoom Lv26, Delibird Lv25
#94 ([PK][MN] Ranger Taylor) - Ditto Lv28, Pinsir Lv30
#95 ([PK][MN] Ranger Jeffrey) - Altaria Lv31
#96 ([PK][MN] Ranger Allison) - Grovyle Lv29, Sharpedo Lv29
#97 ([PK][MN] Ranger Angelica) - Weezing Lv5
#98 (Scientist Mickey) - Hoothoot Lv5
#99 (Scientist Stefano) - Budew Lv30
#100 (Youngster Mickey) - Magby Lv5
#101 (Youngster Mickey) - Torkoal Lv5
#102 (Policeman Caleb) - Cyndaquil Lv23, Skarmory Lv27
#103 (Swimmer♂ Sheltin) - Diglett Lv32, Scizor Lv32, Paras Lv32
#104 (Swimmer♂ Evan) - Teddiursa Lv32, Ho-Oh Lv34
#105 (Swimmer♀ Haley) - Togetic Lv31, Rayquaza Lv35
#106 (Swimmer♀ Mary) - Jolteon Lv33, Plusle Lv33
#107 (Tuber Jared) - Claydol Lv25, Kakuna Lv25, Poliwag Lv26
#108 (Tuber Chelsea) - Oddish Lv28
#109 (Battle Girl Angelica) - Carvanha Lv5
#110 (Sailor Paul) - Sableye Lv31, Vigoroth Lv31, Deoxys Lv34
#111 (Fisherman Kenneth) - Espeon Lv25, Gliscor Lv25, Huntail Lv28
#112 (Sis and Bro Tara & Tim) - Torchic Lv5, Empoleon Lv5
#113 (Ruin Maniac Bryan) - Magnezone Lv24, Magneton Lv26
#114 (Ruin Maniac Ronald) - Machop Lv27
#115 (Hiker Mickey) - Clefable Lv5
#116 (Veteran Mickey) - Zubat Lv5
#117 (Camper Mickey) - Plusle Lv5
#118 (Picnicker Angelica) - Moltres Lv5
#119 (Psychic Mitchell) - Gastly Lv26, Luxray Lv26
#120 (Psychic Abigail) - Slaking Lv23, Metapod Lv25, Slakoth Lv27
#121 (PI Carlos) - Raticate Lv30
#122 (Guitarist Mickey) - Magcargo Lv5
#123 (PI Mickey) - Cresselia Lv5
#124 (Beauty Angelica) - Breloom Lv5
#125 (Beauty Angelica) - Electivire Lv5
#126 (Black Belt Mickey) - Chinchou Lv5
#127 (Black Belt Gregory) - Machop Lv23, Palkia Lv23, Carvanha Lv23
#128 (Black Belt Derek) - Entei Lv26
#129 (Black Belt Nathaniel) - Hitmontop Lv21, Gible Lv24, Bonsly Lv24
#130 (Jogger Scott) - Heatran Lv25
#131 (Bird Keeper Angelica) - Electrode Lv5
#132 (Ace Trainer Blake) - Cacnea Lv39, Phione Lv40
#133 (Ace Trainer Garrett) - Masquerain Lv37, Mew Lv39, Luxio Lv39
#134 (Ace Trainer Laura) - Snorunt Lv42
#135 (Ace Trainer Maria) - Wobbuffet Lv38, Manectric Lv39, Raticate Lv38
#136 (Skier Bradley) - Hoppip Lv36, Dusclops Lv36, Exploud Lv36
#137 (Skier Edward) - Zangoose Lv39
#138 (Skier Kaitlyn) - Happiny Lv36, Feebas Lv38
#139 (Skier Andrea) - Skorupi Lv39
#140 (Ace Trainer Dalton) - Lombre Lv40, Combusken Lv40
#141 (Ace Trainer Olivia) - Espeon Lv38, Gardevoir Lv39, Croagunk Lv38
#142 (Skier Shawn) - Anorith Lv35, Nidoran♀ Lv36, Armaldo Lv37
#143 (Skier Bjorn) - Charmeleon Lv36, Drowzee Lv38
#144 (Skier Lexie) - Treecko Lv37, Latios Lv37
#145 (Skier Madison) - Ninjask Lv39
#146 (Ninja Boy Matthew) - Tyrogue Lv39
#147 (Ninja Boy Ethan) - Charmeleon Lv37, Ledyba Lv37
#148 (Black Belt Luke) - Starly Lv37, Altaria Lv37, Sealeo Lv37
#149 (Swimmer♂ Mickey) - Vileplume Lv5
#150 (Swimmer♂ Mickey) - Gible Lv5
#151 (Swimmer♀ Angelica) - Girafarig Lv5
#152 (Swimmer♀ Angelica) - Vibrava Lv5
#153 (Fisherman Miguel) - Loudred Lv33, Mewtwo Lv33
#154 (Fisherman Luc) - Makuhita Lv29, Chatot Lv29, Snover Lv30, Sunflora Lv31, Celebi Lv31
#155 (Sis and Bro Tara & Tim) - Deoxys Lv5, Glalie Lv5
#156 (Swimmer♂ Mickey) - Qwilfish Lv5
#157 (Swimmer♂ Mickey) - Venusaur Lv5
#158 (Swimmer♀ Angelica) - Metapod Lv5
#159 (Swimmer♂ Adrian) - Gengar Lv32, Treecko Lv30, Drapion Lv34
#160 (Swimmer♂ Erik) - Granbull Lv35
#161 (Swimmer♂ Vincent) - Fearow Lv33, Lickitung Lv33
#162 (Swimmer♀ Jessica) - Chinchou Lv30, Delibird Lv30, Dialga Lv31, Zangoose Lv33
#163 (Swimmer♀ Erica) - Duskull Lv35
#164 (Swimmer♀ Katelyn) - Mantyke Lv32, Lombre Lv32, Paras Lv32
#165 (Sis and Bro Tara & Tim) - Vaporeon Lv5, Clefable Lv5
#166 (Swimmer♂ Dillon) - Shuppet Lv33, Butterfree Lv33
#167 (Swimmer♀ Vanessa) - Politoed Lv35
#168 (Fisherman Cory) - Hitmonlee Lv30, Charmeleon Lv32, Mewtwo Lv34
#169 (Ruin Maniac Mickey) - Tyrogue Lv5
#170 (Ace Trainer Jake) - Eevee Lv35, Venonat Lv36
#171 (Ace Trainer Shannon) - Bastiodon Lv34, Ditto Lv34, Bronzong Lv35
#172 (Fisherman Brett) - Miltank Lv43, Oddish Lv42, Tangela Lv42
#173 (Fisherman Alec) - Spoink Lv42, Articuno Lv45
#174 (Fisherman George) - Roselia Lv41, Seaking Lv41, Beautifly Lv41, Poochyena Lv42
#175 (Fisherman Cole) - Doduo Lv43, Gengar Lv40, Baltoy Lv43
#176 (Roughneck Mickey) - Golbat Lv5
#177 (Roughneck Mickey) - Squirtle Lv5
#178 (Guitarist Mickey) - Lairon Lv5
#179 (Clown Mickey) - Gastly Lv5
#180 (Sailor Luther) - Scizor Lv41, Giratina Lv42, Haunter Lv43
#181 (Artist Mickey) - Staryu Lv5
#182 (Young Couple Tara & Tim) - Magmar Lv5, Crawdaunt Lv5
#183 (Swimmer♂ Wesley) - Cradily Lv43, Onix Lv43
#184 (Swimmer♂ Ricardo) - Ledian Lv45
#185 (Swimmer♂ Francisco) - Sandshrew Lv41, Umbreon Lv45
#186 (Swimmer♂ Colton) - Magneton Lv40, Aggron Lv44, Tropius Lv44
#187 (Swimmer♂ Troy) - Turtwig Lv45
#188 (Swimmer♂ Oscar) - Gastrodon Lv41, Empoleon Lv42, Moltres Lv43
#189 (Swimmer♀ Miranda) - Azelf Lv45
#190 (Swimmer♀ Aubree) - Silcoon Lv43, Corphish Lv43
#191 (Swimmer♀ Paige) - Chimecho Lv41, Granbull Lv42, Torterra Lv43
#192 (Swimmer♀ Crystal) - Marill Lv42, Grovyle Lv44
#193 (Swimmer♀ Cassandra) - Dunsparce Lv44, Omastar Lv42
#194 (Swimmer♀ Gabrielle) - Nidoran♂ Lv45
#195 (Worker Colin) - Manaphy Lv6, Nincada Lv8
#196 (Worker Mason) - Spinarak Lv9
#197 (Worker Mickey) - Spinda Lv5
#198 (Scientist Mickey) - Noctowl Lv5
#199 (Scientist Mickey) - Rhyperior Lv5
#200 (Scientist Mickey) - Kingdra Lv5
#201 (Bug Catcher Jack) - Suicune Lv11, Hitmonlee Lv13, Lombre Lv15
#202 (Bug Catcher Phillip) - Piloswine Lv11, Luvdisc Lv13, Electrode Lv15
#203 (Bug Catcher Donald) - Metapod Lv14, Haunter Lv14
#204 (Lass Briana) - Mantine Lv16
#205 (Psychic Elijah) - Forretress Lv17
#206 (Psychic Lindsey) - Giratina Lv17
#207 (Young Couple Tara & Tim) - Feraligatr Lv5, Tangela Lv5
#208 (Worker Mickey) - Pikachu Lv5
#209 (Worker Mickey) - Shiftry Lv5
#210 (Worker Mickey) - Sentret Lv5
#211 (Ace Trainer Mickey) - Torkoal Lv5
#212 (Ace Trainer Mickey) - Nosepass Lv5
#213 (Ace Trainer Angelica) - Farfetch’D Lv5
#214 (Ace Trainer Angelica) - Sneasel Lv5
#215 (Veteran Mickey) - Mime Jr. Lv5
#216 (Veteran Mickey) - Gligar Lv5
#217 (Psychic Mickey) - Umbreon Lv5
#218 (Psychic Angelica) - Kabutops Lv5
#219 (Dragon Tamer Mickey) - Bibarel Lv5
#220 (Sailor Mickey) - Wartortle Lv5
#221 (School Kid Mickey) - Electabuzz Lv5
#222 (School Kid Angelica) - Shuppet Lv5
#223 (Young Couple Tara & Tim) - Pelipper Lv5, Poliwrath Lv5
#224 (Ace Trainer Omar) - Meditite Lv45, Cubone Lv46, Glaceon Lv48
#225 (Ace Trainer Henry) - Castform Lv47, Pidgeotto Lv48
#226 (Ace Trainer Mariah) - Tauros Lv45, Infernape Lv46, Natu Lv48
#227 (Ace Trainer Sydney) - Banette Lv47, Dewgong Lv48
#228 (Veteran Edgar) - Goldeen Lv46, Omastar Lv46, Garchomp Lv46
#229 (Veteran Clayton) - Magmar Lv47, Golduck Lv47
#230 (Dragon Tamer Ondrej) - Gastrodon Lv45, Weedle Lv47
#231 (Dragon Tamer Clinton) - Skuntank Lv43, Munchlax Lv45, Manaphy Lv47
#232 (Black Belt David) - Froslass Lv35, Krabby Lv37
#233 (Bird Keeper Hana) - Articuno Lv45, Slowbro Lv47
#234 (Psychic Bryce) - Raticate Lv43, Geodude Lv46, Buneary Lv46
#235 (Psychic Valencia) - Typhlosion Lv44, Absol Lv45, Grimer Lv46
#236 (Double Team Jo & Pat) - Bronzong Lv50, Magby Lv50
#237 (Double Team Al & Kay) - Ledian Lv50, Swalot Lv50
#238 (Youngster Mickey) - Shuppet Lv5
#239 (Lass Angelica) - Haunter Lv5
#240 (Veteran Grant) - Koffing Lv34, Grotle Lv34, Misdreavus Lv34
#241 (Fisherman Mickey) - Plusle Lv5
#242 (Sailor Mickey) - Shaymin Lv5
#243 (Beauty Angelica) - Grumpig Lv5
#244 (Youngster Jonathon) - Beautifly Lv11
#245 (Youngster Darius) - Sneasel Lv9, Rhyperior Lv9
#246 (Leader Roark) - Wooper Lv12, Surskit Lv12, Magneton Lv14
#247 ([PK][MN] Trainer Cedric) - Skitty Lv7, Froslass Lv9
#248 ([PK][MN] Trainer Cedric) - Houndour Lv7, Primeape Lv9
#249 ([PK][MN] Trainer Cedric) - Breloom Lv7, Toxicroak Lv9
#250 (Leader Byron) - Meditite Lv37, Hitmonlee Lv38, Barboach Lv41
#251 (Ace Trainer Angelica) - Wurmple Lv5
#252 (Camper Mickey) - Snorunt Lv5
#253 (Camper Mickey) - Lombre Lv5
#254 (Camper Mickey) - Giratina Lv5
#255 (Camper Mickey) - Delcatty Lv5
#256 (Worker Jackson) - Regirock Lv34, Glameow Lv34, Shieldon Lv34
#257 (Worker Gary) - Lapras Lv37
#258 (Black Belt Philip) - Kricketot Lv40
#259 (Aroma Lady Jenna) - Flaaffy Lv15, Gliscor Lv16, Chikorita Lv17
#260 (Aroma Lady Angela) - Magneton Lv19
#261 (Elite Four Aaron) - Breloom Lv49, Spheal Lv49, Pupitar Lv50, Zubat Lv51, Makuhita Lv53
#262 (Elite Four Bertha) - Starmie Lv50, Politoed Lv53, Slowpoke Lv52, Dugtrio Lv52, Machoke Lv55
#263 (Elite Four Flint) - Altaria Lv52, Sharpedo Lv55, Vibrava Lv53, Granbull Lv55, Mightyena Lv57
#264 (Elite Four Lucian) - Azelf Lv53, Bronzong Lv55, Uxie Lv54, Pupitar Lv56, Pineco Lv59
#265 (Camper Curtis) - Vigoroth Lv7, Slugma Lv7
#266 (Camper Drew) - Lapras Lv27, Shiftry Lv27, Mewtwo Lv27
#267 (Champion Cynthia) - Bronzong Lv58, Weepinbell Lv58, Ledyba Lv60, Octillery Lv60, Electrike Lv58, Linoone Lv62
#268 (Ace Trainer Sergio) - Pidgeotto Lv41, Lumineon Lv42
#269 (Ace Trainer Isaiah) - Vigoroth Lv44
#270 (Ace Trainer Savannah) - Magikarp Lv39, Sandshrew Lv40, Giratina Lv42
#271 (Ace Trainer Alicia) - Zapdos Lv40, Slowbro Lv43
#272 (Collector Douglas) - Aipom Lv24, Spheal Lv24, Quagsire Lv24
#273 (Collector Brady) - Piplup Lv21, Loudred Lv21, Mismagius Lv21, Electrode Lv21, Omanyte Lv21, Gliscor Lv21
#274 (Collector Ivan) - Meowth Lv35
#275 (Collector Fernando) - Cranidos Lv25
#276 (Collector Edwin) - Staraptor Lv25
#277 (Dragon Tamer Hayden) - Blastoise Lv56, Makuhita Lv56
#278 (Ace Trainer Dennis) - Milotic Lv24, Giratina Lv24, Sudowoodo Lv25
#279 (Ace Trainer Cesar) - Typhlosion Lv40
#280 (Ace Trainer Allen) - Pidgey Lv21, Dustox Lv22, Deoxys Lv24
#281 (Ace Trainer Zachery) - Staravia Lv47, Marshtomp Lv48
#282 (Ace Trainer Ruben) - Doduo Lv56, Sableye Lv57
#283 (Ace Trainer Breanna) - Bellsprout Lv35, Nincada Lv36, Machamp Lv38
#284 (Ace Trainer Catherine) - Yanma Lv23, Sceptile Lv24
#285 (Ace Trainer Destiny) - Shedinja Lv47, Ditto Lv48
#286 (Ace Trainer Jamie) - Scyther Lv60
#287 (Ace Trainer Maya) - Slowking Lv24, Growlithe Lv24, Hoppip Lv25
#288 (Psychic Maxwell) - Rayquaza Lv58, Ditto Lv54
#289 (Psychic Brittney) - Magneton Lv55, Grumpig Lv57
#290 (Belle \and Pa Ava & Matt) - Gardevoir Lv24, Slowpoke Lv24
#291 (Rancher Mickey) - Aron Lv5
#292 (Rancher Marco) - Magikarp Lv24
#293 (Fisherman Erick) - Bulbasaur Lv28, Shuckle Lv31, Monferno Lv31
#294 (Twins Emma & Lil) - Spinarak Lv22, Dugtrio Lv22
#295 (Commander Mars) - Rayquaza Lv15, Glameow Lv17
#296 (Galactic Grunt) - Combusken Lv13
#297 (Galactic Grunt) - Celebi Lv11, Dustox Lv11
#298 (Galactic Grunt) - Seviper Lv13
#299 (Galactic Grunt) - Cherrim Lv11, Mothim Lv11
#300 (Guitarist Tony) - Shaymin Lv33, Budew Lv33
#301 (Guitarist Jerry) - Meditite Lv44, Unown Lv44, Heatran Lv44
#302 (Guitarist Preston) - Vaporeon Lv45, Seadra Lv45
#303 (Guitarist Lonnie) - Azurill Lv47
#304 (Ruin Maniac Calvin) - Venomoth Lv23, Zapdos Lv23
#305 (Ruin Maniac Larry) - Nuzleaf Lv57
#306 (Jogger Wyatt) - Numel Lv24
#307 (Jogger Craig) - Natu Lv22, Girafarig Lv24
#308 (Jogger Raul) - Sealeo Lv23
#309 (Black Belt Colby) - Koffing Lv23, Shinx Lv25, Houndoom Lv27
#310 (Black Belt Darren) - Bayleef Lv25, Furret Lv25, Raticate Lv25
#311 (Black Belt Rafael) - Spinda Lv26, Pidgey Lv26
#312 (Black Belt Jeffery) - Zubat Lv28
#313 (Black Belt Carl) - Anorith Lv55, Nidoking Lv59
#314 (Black Belt Ricky) - Gabite Lv38
#315 (Leader Gardenia) - Dragonite Lv20, Scizor Lv20, Espeon Lv22
#316 (Leader Wake) - Scizor Lv33, Armaldo Lv34, Phanpy Lv37
#317 (Leader Maylene) - Tyrogue Lv28, Manectric Lv29, Haunter Lv32
#318 (Leader Fantina) - Ariados Lv24, Croagunk Lv24, Caterpie Lv26
#319 (Leader Candice) - Wooper Lv40, Slowking Lv40, Monferno Lv42, Spiritomb Lv44
#320 (Leader Volkner) - Snubbull Lv46, Finneon Lv46, Onix Lv48, Graveler Lv50
#321 (Lass Angelica) - Camerupt Lv5
#322 (Lass Madeline) - Feraligatr Lv8
#323 (Lass Kaitlin) - Salamence Lv4, Porygon Lv4, Bagon Lv4, Beedrill Lv4
#324 (Lass Caroline) - Feebas Lv17, Munchlax Lv17
#325 (Lass Molly) - Mightyena Lv23
#326 (Hiker Louis) - Spinarak Lv14, Psyduck Lv18
#327 (Parasol Lady Alexa) - Seel Lv27, Natu Lv27
#328 (Parasol Lady Sabrina) - Trapinch Lv26, Bibarel Lv28
#329 (Picnicker Diana) - Slugma Lv9
#330 (Picnicker Cheyenne) - Ampharos Lv28, Volbeat Lv28
#331 (Poké Kid Meghan) - Trapinch Lv42, Lucario Lv42, Infernape Lv42, Lunatone Lv42
#332 (Policeman Danny) - Forretress Lv26, Horsea Lv28
#333 (Policeman Thomas) - Wailord Lv43, Ditto Lv43
#334 (Rich Boy Mickey) - Grovyle Lv5
#335 (Rich Boy Trey) - Phanpy Lv45
#336 (Lady Angelica) - Gabite Lv5
#337 (Sailor Marc) - Kricketune Lv45
#338 (Sailor Skyler) - Articuno Lv32, Furret Lv34
#339 (Sailor Damian) - Natu Lv31, Loudred Lv31
#340 (School Kid Chance) - Ampharos Lv23
#341 (School Kid Forrest) - Golduck Lv47
#342 (School Kid Harrison) - Electivire Lv6
#343 (School Kid Mackenzie) - Ekans Lv21, Victreebel Lv21
#344 (School Kid Tiera) - Goldeen Lv47
#345 (School Kid Christine) - Drowzee Lv6
#346 (Beauty Cyndy) - Hitmontop Lv29
#347 (Beauty Angelica) - Snover Lv5
#348 (Beauty Lindsay) - Mudkip Lv19
#349 (Skier Mickey) - Regice Lv5
#350 (Skier Angelica) - Pidgey Lv5
#351 (Swimmer♂ Mickey) - Swellow Lv5
#352 (Swimmer♂ Mickey) - Hitmonchan Lv5
#353 (Swimmer♀ Angelica) - Umbreon Lv5
#354 (Swimmer♀ Angelica) - Lileep Lv5
#355 (Youngster Dallas) - Aipom Lv8
#356 (Youngster Sebastian) - Bellsprout Lv8
#357 (Youngster Donny) - Cresselia Lv20, Spearow Lv22
#358 (Tuber Trenton) - Kabuto Lv31, Celebi Lv33
#359 (Tuber Conner) - Heatran Lv44
#360 (Tuber Mariel) - Ivysaur Lv31, Mismagius Lv33
#361 (Tuber Holly) - Shieldon Lv44
#362 (Veteran Armando) - Rayquaza Lv53, Lotad Lv53, Armaldo Lv56
#363 (Waiter Mickey) - Wynaut Lv5
#364 (Waiter Mickey) - Lombre Lv5
#365 (Waiter Mickey) - Slakoth Lv5
#366 (Waitress Kati) - Mankey Lv25
#367 (Worker Gerardo) - Starmie Lv35, Trapinch Lv35
#368 (Interviewers Roxy & Oli) - Stunky Lv6, Octillery Lv6
#369 (Cameraman Tevin) - Exeggutor Lv6
#370 (Reporter Kinsey) - Shuppet Lv6
#371 (Idol Grace) - Stantler Lv6
#372 (Battle Girl Tyler) - Tangela Lv38
#373 (Bird Keeper Autumn) - Staravia Lv54, Chimecho Lv54
#374 ([PK][MN] Breeder Mickey) - Celebi Lv5
#375 ([PK][MN] Breeder Angelica) - Corsola Lv5
#376 (Cameraman Mickey) - Espeon Lv5
#377 (Camper Zackary) - Kirlia Lv14
#378 (Camper Lawrence) - Igglybuff Lv34, Shedinja Lv36
#379 (Camper Diego) - Venomoth Lv22
#380 (Camper Parker) - Cascoon Lv20, Stunky Lv20
#381 (Collector Dean) - Paras Lv27, Mime Jr. Lv27
#382 (Collector Jamal) - Flygon Lv27
#383 (Collector Terry) - Wurmple Lv22
#384 (Pokéfan Mickey) - Blastoise Lv5
#385 (Pokéfan Angelica) - Linoone Lv5
#386 (Dragon Tamer Joe) - Exploud Lv52, Leafeon Lv56
#387 (Ace Trainer Mickey) - Anorith Lv5
#388 (Ace Trainer Jonah) - Tyrogue Lv35, Combusken Lv36, Cherubi Lv38
#389 (Ace Trainer Micah) - Yanma Lv55, Bulbasaur Lv56
#390 (Ace Trainer Arthur) - Claydol Lv54, Flaaffy Lv54, Plusle Lv55
#391 (Ace Trainer Angelica) - Electrode Lv5
#392 (Ace Trainer Brenda) - Bronzor Lv38, Starmie Lv36, Gengar Lv35
#393 (Ace Trainer Brandi) - Seel Lv54, Dugtrio Lv57
#394 (Ace Trainer Clarice) - Torkoal Lv53, Onix Lv54, Cacturne Lv56
#395 (Psychic Kody) - Snover Lv17
#396 (Psychic Landon) - Swalot Lv53, Dragonair Lv55
#397 (Psychic Deandre) - Toxicroak Lv56
#398 (Psychic Rachael) - Golem Lv17
